Temperature (K)	Pressure (MPa)	Density (mol/l)	Volume (l/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
615.60	23.500	8.5566	0.11687	37.992	40.738	81.523	105.12	198.43	348.52	2.5197	undefined	undefined	supercritical
615.60	23.600	8.6050	0.11621	37.946	40.689	81.423	105.13	198.15	349.46	2.4936	undefined	undefined	supercritical
615.60	23.700	8.6530	0.11557	37.901	40.640	81.325	105.14	197.87	350.41	2.4679	undefined	undefined	supercritical
615.60	23.800	8.7006	0.11493	37.856	40.591	81.227	105.15	197.58	351.37	2.4426	undefined	undefined	supercritical
615.60	23.900	8.7480	0.11431	37.811	40.543	81.131	105.15	197.30	352.34	2.4176	undefined	undefined	supercritical
615.60	24.000	8.7950	0.11370	37.767	40.496	81.035	105.16	197.01	353.31	2.3930	undefined	undefined	supercritical
615.60	24.100	8.8416	0.11310	37.723	40.449	80.941	105.17	196.73	354.28	2.3688	undefined	undefined	supercritical
615.60	24.200	8.8880	0.11251	37.680	40.402	80.847	105.17	196.45	355.26	2.3451	undefined	undefined	supercritical
615.60	24.300	8.9340	0.11193	37.637	40.357	80.754	105.18	196.17	356.24	2.3217	undefined	undefined	supercritical
615.60	24.400	8.9797	0.11136	37.594	40.311	80.663	105.18	195.90	357.22	2.2986	undefined	undefined	supercritical
615.60	24.500	9.0251	0.11080	37.552	40.267	80.572	105.19	195.63	358.20	2.2760	undefined	undefined	supercritical
615.60	24.600	9.0702	0.11025	37.510	40.222	80.482	105.19	195.36	359.19	2.2538	undefined	undefined	supercritical
615.60	24.700	9.1150	0.10971	37.469	40.178	80.393	105.20	195.10	360.18	2.2320	undefined	undefined	supercritical
615.60	24.800	9.1594	0.10918	37.428	40.135	80.305	105.20	194.84	361.17	2.2105	undefined	undefined	supercritical
615.60	24.900	9.2036	0.10865	37.387	40.092	80.218	105.20	194.58	362.16	2.1894	undefined	undefined	supercritical
615.60	25.000	9.2475	0.10814	37.347	40.050	80.131	105.21	194.33	363.15	2.1686	undefined	undefined	supercritical
615.60	25.100	9.2910	0.10763	37.306	40.008	80.046	105.21	194.09	364.15	2.1483	undefined	undefined	supercritical
615.60	25.200	9.3343	0.10713	37.267	39.967	79.961	105.21	193.85	365.14	2.1282	undefined	undefined	supercritical
615.60	25.300	9.3773	0.10664	37.228	39.926	79.877	105.22	193.61	366.13	2.1085	undefined	undefined	supercritical
615.60	25.400	9.4200	0.10616	37.189	39.885	79.793	105.22	193.38	367.13	2.0891	undefined	undefined	supercritical
615.60	25.500	9.4624	0.10568	37.150	39.845	79.711	105.22	193.15	368.13	2.0701	undefined	undefined	supercritical
615.60	25.600	9.5045	0.10521	37.111	39.805	79.629	105.23	192.92	369.12	2.0514	undefined	undefined	supercritical
615.60	25.700	9.5464	0.10475	37.073	39.766	79.548	105.23	192.70	370.12	2.0329	undefined	undefined	supercritical
615.60	25.800	9.5880	0.10430	37.036	39.727	79.468	105.23	192.48	371.12	2.0148	undefined	undefined	supercritical
615.60	25.900	9.6293	0.10385	36.998	39.688	79.388	105.23	192.27	372.12	1.9969	undefined	undefined	supercritical
615.60	26.000	9.6703	0.10341	36.961	39.650	79.309	105.24	192.05	373.12	1.9793	undefined	undefined	supercritical
615.60	26.100	9.7111	0.10297	36.924	39.612	79.231	105.24	191.85	374.13	1.9619	undefined	undefined	supercritical
615.60	26.200	9.7516	0.10255	36.888	39.575	79.154	105.24	191.64	375.13	1.9449	undefined	undefined	supercritical
615.60	26.300	9.7919	0.10213	36.852	39.537	79.077	105.24	191.43	376.14	1.9280	undefined	undefined	supercritical
615.60	26.400	9.8319	0.10171	36.816	39.501	79.001	105.25	191.23	377.14	1.9114	undefined	undefined	supercritical
615.60	26.500	9.8716	0.10130	36.780	39.464	78.925	105.25	191.03	378.15	1.8950	undefined	undefined	supercritical
615.60	26.600	9.9111	0.10090	36.744	39.428	78.850	105.25	190.83	379.17	1.8789	undefined	undefined	supercritical
615.60	26.700	9.9503	0.10050	36.709	39.393	78.776	105.25	190.63	380.18	1.8629	undefined	undefined	supercritical
615.60	26.800	9.9893	0.10011	36.674	39.357	78.702	105.25	190.43	381.20	1.8472	undefined	undefined	supercritical
615.60	26.900	10.028	0.099720	36.640	39.322	78.629	105.26	190.23	382.22	1.8317	undefined	undefined	supercritical
615.60	27.000	10.067	0.099339	36.605	39.288	78.556	105.26	190.04	383.24	1.8163	undefined	undefined	supercritical
615.60	27.100	10.105	0.098963	36.571	39.253	78.485	105.26	189.84	384.26	1.8011	undefined	undefined	supercritical
615.60	27.200	10.143	0.098592	36.537	39.219	78.413	105.26	189.65	385.29	1.7861	undefined	undefined	supercritical
615.60	27.300	10.181	0.098227	36.504	39.185	78.342	105.26	189.45	386.32	1.7713	undefined	undefined	supercritical
615.60	27.400	10.218	0.097866	36.471	39.152	78.272	105.27	189.25	387.35	1.7567	undefined	undefined	supercritical
615.60	27.500	10.255	0.097510	36.437	39.119	78.203	105.27	189.06	388.39	1.7422	undefined	undefined	supercritical
615.60	27.600	10.292	0.097160	36.405	39.086	78.134	105.27	188.86	389.43	1.7279	undefined	undefined	supercritical
615.60	27.700	10.329	0.096813	36.372	39.054	78.065	105.27	188.66	390.47	1.7137	undefined	undefined	supercritical
615.60	27.800	10.366	0.096472	36.340	39.022	77.997	105.28	188.47	391.51	1.6997	undefined	undefined	supercritical
615.60	27.900	10.402	0.096135	36.307	38.990	77.930	105.28	188.27	392.56	1.6858	undefined	undefined	supercritical
615.60	28.000	10.438	0.095802	36.276	38.958	77.863	105.28	188.07	393.61	1.6721	undefined	undefined	supercritical
615.60	28.100	10.474	0.095474	36.244	38.927	77.796	105.28	187.87	394.66	1.6585	undefined	undefined	supercritical
615.60	28.200	10.510	0.095151	36.212	38.896	77.730	105.29	187.67	395.72	1.6450	undefined	undefined	supercritical
615.60	28.300	10.545	0.094831	36.181	38.865	77.665	105.29	187.46	396.78	1.6317	undefined	undefined	supercritical
615.60	28.400	10.580	0.094516	36.150	38.835	77.600	105.29	187.26	397.84	1.6185	undefined	undefined	supercritical
615.60	28.500	10.615	0.094204	36.120	38.804	77.536	105.29	187.05	398.91	1.6054	undefined	undefined	supercritical
615.60	28.600	10.650	0.093897	36.089	38.775	77.472	105.30	186.85	399.97	1.5924	undefined	undefined	supercritical
615.60	28.700	10.684	0.093594	36.059	38.745	77.409	105.30	186.64	401.04	1.5796	undefined	undefined	supercritical
615.60	28.800	10.719	0.093295	36.029	38.716	77.346	105.30	186.43	402.12	1.5669	undefined	undefined	supercritical
615.60	28.900	10.753	0.092999	35.999	38.686	77.284	105.30	186.22	403.19	1.5543	undefined	undefined	supercritical
615.60	29.000	10.787	0.092707	35.969	38.658	77.222	105.31	186.01	404.27	1.5419	undefined	undefined	supercritical
615.60	29.100	10.820	0.092419	35.940	38.629	77.160	105.31	185.80	405.35	1.5295	undefined	undefined	supercritical
615.60	29.200	10.854	0.092135	35.910	38.601	77.099	105.31	185.59	406.44	1.5173	undefined	undefined	supercritical
615.60	29.300	10.887	0.091854	35.881	38.573	77.039	105.31	185.37	407.52	1.5052	undefined	undefined	supercritical
615.60	29.400	10.920	0.091577	35.853	38.545	76.979	105.32	185.16	408.61	1.4931	undefined	undefined	supercritical
615.60	29.500	10.953	0.091303	35.824	38.517	76.919	105.32	184.94	409.70	1.4813	undefined	undefined	supercritical
615.60	29.600	10.985	0.091032	35.796	38.490	76.860	105.32	184.73	410.79	1.4695	undefined	undefined	supercritical
615.60	29.700	11.017	0.090765	35.767	38.463	76.801	105.33	184.51	411.88	1.4578	undefined	undefined	supercritical
615.60	29.800	11.050	0.090501	35.739	38.436	76.743	105.33	184.29	412.98	1.4462	undefined	undefined	supercritical
615.60	29.900	11.081	0.090241	35.712	38.410	76.685	105.33	184.07	414.07	1.4348	undefined	undefined	supercritical
615.60	30.000	11.113	0.089983	35.684	38.384	76.628	105.34	183.85	415.17	1.4234	undefined	undefined	supercritical
615.60	30.100	11.145	0.089729	35.657	38.358	76.571	105.34	183.63	416.27	1.4122	undefined	undefined	supercritical
615.60	30.200	11.176	0.089478	35.630	38.332	76.515	105.34	183.41	417.37	1.4011	undefined	undefined	supercritical
615.60	30.300	11.207	0.089229	35.602	38.306	76.459	105.35	183.19	418.47	1.3900	undefined	undefined	supercritical
615.60	30.400	11.238	0.088984	35.576	38.281	76.403	105.35	182.97	419.57	1.3791	undefined	undefined	supercritical
615.60	30.500	11.269	0.088742	35.549	38.256	76.348	105.35	182.75	420.67	1.3683	undefined	undefined	supercritical
615.60	30.600	11.299	0.088502	35.523	38.231	76.293	105.36	182.53	421.77	1.3576	undefined	undefined	supercritical
615.60	30.700	11.329	0.088266	35.496	38.206	76.239	105.36	182.31	422.88	1.3470	undefined	undefined	supercritical
615.60	30.800	11.360	0.088032	35.470	38.182	76.184	105.36	182.09	423.98	1.3365	undefined	undefined	supercritical
615.60	30.900	11.389	0.087801	35.444	38.157	76.131	105.37	181.86	425.08	1.3261	undefined	undefined	supercritical
615.60	31.000	11.419	0.087572	35.419	38.133	76.078	105.37	181.64	426.19	1.3158	undefined	undefined	supercritical
615.60	31.100	11.449	0.087346	35.393	38.110	76.025	105.37	181.42	427.29	1.3057	undefined	undefined	supercritical
615.60	31.200	11.478	0.087123	35.368	38.086	75.972	105.38	181.20	428.39	1.2956	undefined	undefined	supercritical
615.60	31.300	11.507	0.086902	35.343	38.063	75.920	105.38	180.98	429.49	1.2856	undefined	undefined	supercritical
615.60	31.400	11.536	0.086684	35.318	38.040	75.868	105.38	180.76	430.59	1.2757	undefined	undefined	supercritical
615.60	31.500	11.565	0.086468	35.293	38.017	75.817	105.39	180.54	431.69	1.2659	undefined	undefined	supercritical
615.60	31.600	11.594	0.086255	35.268	37.994	75.766	105.39	180.32	432.79	1.2563	undefined	undefined	supercritical
615.60	31.700	11.622	0.086044	35.244	37.971	75.715	105.39	180.10	433.89	1.2467	undefined	undefined	supercritical
615.60	31.800	11.650	0.085836	35.219	37.949	75.665	105.40	179.88	434.99	1.2372	undefined	undefined	supercritical
615.60	31.900	11.678	0.085629	35.195	37.927	75.615	105.40	179.67	436.09	1.2278	undefined	undefined	supercritical
615.60	32.000	11.706	0.085425	35.171	37.905	75.566	105.40	179.45	437.18	1.2185	undefined	undefined	supercritical
615.60	32.100	11.734	0.085224	35.147	37.883	75.516	105.41	179.23	438.27	1.2094	undefined	undefined	supercritical
615.60	32.200	11.761	0.085024	35.124	37.861	75.468	105.41	179.02	439.37	1.2003	undefined	undefined	supercritical
615.60	32.300	11.789	0.084827	35.100	37.840	75.419	105.42	178.80	440.46	1.1913	undefined	undefined	supercritical
615.60	32.400	11.816	0.084631	35.077	37.819	75.371	105.42	178.59	441.55	1.1824	undefined	undefined	supercritical
615.60	32.500	11.843	0.084438	35.054	37.798	75.323	105.42	178.38	442.63	1.1736	undefined	undefined	supercritical
615.60	32.600	11.870	0.084247	35.031	37.777	75.275	105.43	178.17	443.72	1.1649	undefined	undefined	supercritical
615.60	32.700	11.897	0.084058	35.008	37.756	75.228	105.43	177.96	444.80	1.1562	undefined	undefined	supercritical
615.60	32.800	11.923	0.083871	34.985	37.736	75.181	105.43	177.75	445.89	1.1477	undefined	undefined	supercritical
615.60	32.900	11.949	0.083686	34.962	37.715	75.135	105.44	177.54	446.97	1.1393	undefined	undefined	supercritical
615.60	33.000	11.976	0.083502	34.940	37.695	75.088	105.44	177.34	448.04	1.1309	undefined	undefined	supercritical
615.60	33.100	12.002	0.083321	34.917	37.675	75.042	105.45	177.13	449.12	1.1227	undefined	undefined	supercritical
615.60	33.200	12.028	0.083141	34.895	37.656	74.997	105.45	176.93	450.19	1.1145	undefined	undefined	supercritical
615.60	33.300	12.053	0.082964	34.873	37.636	74.951	105.45	176.72	451.27	1.1064	undefined	undefined	supercritical
615.60	33.400	12.079	0.082788	34.851	37.616	74.906	105.46	176.52	452.34	1.0984	undefined	undefined	supercritical
615.60	33.500	12.105	0.082614	34.830	37.597	74.861	105.46	176.32	453.40	1.0905	undefined	undefined	supercritical
615.60	33.600	12.130	0.082441	34.808	37.578	74.817	105.46	176.12	454.47	1.0827	undefined	undefined	supercritical
615.60	33.700	12.155	0.082271	34.787	37.559	74.773	105.47	175.93	455.53	1.0750	undefined	undefined	supercritical
615.60	33.800	12.180	0.082102	34.765	37.540	74.729	105.47	175.73	456.59	1.0673	undefined	undefined	supercritical
615.60	33.900	12.205	0.081935	34.744	37.522	74.685	105.48	175.54	457.65	1.0598	undefined	undefined	supercritical
615.60	34.000	12.230	0.081769	34.723	37.503	74.642	105.48	175.34	458.70	1.0523	undefined	undefined	supercritical
615.60	34.100	12.254	0.081605	34.702	37.485	74.598	105.48	175.15	459.75	1.0449	undefined	undefined	supercritical
615.60	34.200	12.279	0.081442	34.681	37.466	74.556	105.49	174.96	460.80	1.0375	undefined	undefined	supercritical
615.60	34.300	12.303	0.081281	34.660	37.448	74.513	105.49	174.77	461.85	1.0303	undefined	undefined	supercritical
615.60	34.400	12.327	0.081122	34.640	37.430	74.471	105.49	174.59	462.90	1.0231	undefined	undefined	supercritical
615.60	34.500	12.351	0.080964	34.619	37.413	74.429	105.50	174.40	463.94	1.0160	undefined	undefined	supercritical
615.60	34.600	12.375	0.080808	34.599	37.395	74.387	105.50	174.22	464.98	1.0090	undefined	undefined	supercritical
615.60	34.700	12.399	0.080653	34.579	37.377	74.345	105.51	174.03	466.02	1.0021	undefined	undefined	supercritical
615.60	34.800	12.422	0.080499	34.559	37.360	74.304	105.51	173.85	467.05	0.99518	undefined	undefined	supercritical
615.60	34.900	12.446	0.080347	34.539	37.343	74.263	105.51	173.67	468.08	0.98838	undefined	undefined	supercritical
615.60	35.000	12.469	0.080197	34.519	37.326	74.222	105.52	173.49	469.11	0.98165	undefined	undefined	supercritical
615.60	35.100	12.493	0.080047	34.499	37.309	74.182	105.52	173.31	470.14	0.97500	undefined	undefined	supercritical
615.60	35.200	12.516	0.079899	34.479	37.292	74.141	105.52	173.14	471.16	0.96841	undefined	undefined	supercritical
615.60	35.300	12.539	0.079753	34.460	37.275	74.101	105.53	172.96	472.19	0.96189	undefined	undefined	supercritical
615.60	35.400	12.562	0.079608	34.441	37.259	74.061	105.53	172.79	473.21	0.95544	undefined	undefined	supercritical
615.60	35.500	12.584	0.079464	34.421	37.242	74.022	105.54	172.62	474.22	0.94906	undefined	undefined	supercritical
615.60	35.600	12.607	0.079321	34.402	37.226	73.982	105.54	172.45	475.24	0.94274	undefined	undefined	supercritical
615.60	35.700	12.630	0.079179	34.383	37.210	73.943	105.54	172.28	476.25	0.93649	undefined	undefined	supercritical
615.60	35.800	12.652	0.079039	34.364	37.194	73.904	105.55	172.11	477.26	0.93030	undefined	undefined	supercritical
615.60	35.900	12.674	0.078900	34.345	37.178	73.865	105.55	171.94	478.27	0.92417	undefined	undefined	supercritical
615.60	36.000	12.696	0.078763	34.326	37.162	73.827	105.55	171.78	479.27	0.91811	undefined	undefined	supercritical
615.60	36.100	12.718	0.078626	34.308	37.146	73.789	105.56	171.62	480.27	0.91211	undefined	undefined	supercritical
615.60	36.200	12.740	0.078491	34.289	37.131	73.750	105.56	171.45	481.27	0.90617	undefined	undefined	supercritical
615.60	36.300	12.762	0.078356	34.271	37.115	73.713	105.57	171.29	482.27	0.90029	undefined	undefined	supercritical
615.60	36.400	12.784	0.078223	34.252	37.100	73.675	105.57	171.13	483.27	0.89447	undefined	undefined	supercritical
615.60	36.500	12.806	0.078091	34.234	37.084	73.637	105.57	170.97	484.26	0.88870	undefined	undefined	supercritical
615.60	36.600	12.827	0.077960	34.216	37.069	73.600	105.58	170.82	485.25	0.88300	undefined	undefined	supercritical
615.60	36.700	12.848	0.077831	34.198	37.054	73.563	105.58	170.66	486.24	0.87734	undefined	undefined	supercritical
615.60	36.800	12.870	0.077702	34.180	37.039	73.526	105.58	170.51	487.22	0.87175	undefined	undefined	supercritical
615.60	36.900	12.891	0.077574	34.162	37.025	73.490	105.59	170.35	488.21	0.86621	undefined	undefined	supercritical
615.60	37.000	12.912	0.077448	34.144	37.010	73.453	105.59	170.20	489.19	0.86072	undefined	undefined	supercritical
615.60	37.100	12.933	0.077322	34.127	36.995	73.417	105.59	170.05	490.17	0.85529	undefined	undefined	supercritical
615.60	37.200	12.954	0.077197	34.109	36.981	73.381	105.60	169.90	491.14	0.84990	undefined	undefined	supercritical
615.60	37.300	12.975	0.077074	34.092	36.966	73.345	105.60	169.75	492.12	0.84457	undefined	undefined	supercritical
615.60	37.400	12.995	0.076951	34.074	36.952	73.309	105.60	169.60	493.09	0.83929	undefined	undefined	supercritical
615.60	37.500	13.016	0.076830	34.057	36.938	73.274	105.61	169.46	494.06	0.83406	undefined	undefined	supercritical
615.60	37.600	13.036	0.076709	34.040	36.924	73.238	105.61	169.31	495.03	0.82888	undefined	undefined	supercritical
615.60	37.700	13.057	0.076589	34.022	36.910	73.203	105.62	169.17	496.00	0.82374	undefined	undefined	supercritical
615.60	37.800	13.077	0.076471	34.005	36.896	73.168	105.62	169.02	496.96	0.81866	undefined	undefined	supercritical
615.60	37.900	13.097	0.076353	33.988	36.882	73.133	105.62	168.88	497.93	0.81362	undefined	undefined	supercritical
615.60	38.000	13.117	0.076236	33.971	36.868	73.099	105.63	168.74	498.89	0.80862	undefined	undefined	supercritical
615.60	38.100	13.137	0.076120	33.955	36.855	73.064	105.63	168.60	499.85	0.80368	undefined	undefined	supercritical
615.60	38.200	13.157	0.076005	33.938	36.841	73.030	105.63	168.46	500.81	0.79877	undefined	undefined	supercritical
615.60	38.300	13.177	0.075891	33.921	36.828	72.996	105.64	168.32	501.76	0.79391	undefined	undefined	supercritical
615.60	38.400	13.197	0.075777	33.905	36.815	72.962	105.64	168.18	502.71	0.78910	undefined	undefined	supercritical
615.60	38.500	13.216	0.075665	33.888	36.801	72.928	105.64	168.05	503.67	0.78432	undefined	undefined	supercritical
615.60	38.600	13.236	0.075553	33.872	36.788	72.894	105.65	167.91	504.62	0.77959	undefined	undefined	supercritical
615.60	38.700	13.255	0.075443	33.856	36.775	72.861	105.65	167.78	505.57	0.77490	undefined	undefined	supercritical
615.60	38.800	13.274	0.075333	33.839	36.762	72.828	105.65	167.65	506.51	0.77026	undefined	undefined	supercritical
615.60	38.900	13.294	0.075224	33.823	36.749	72.794	105.66	167.51	507.46	0.76565	undefined	undefined	supercritical
615.60	39.000	13.313	0.075115	33.807	36.737	72.761	105.66	167.38	508.40	0.76108	undefined	undefined	supercritical
615.60	39.100	13.332	0.075008	33.791	36.724	72.729	105.66	167.25	509.34	0.75655	undefined	undefined	supercritical
615.60	39.200	13.351	0.074901	33.775	36.711	72.696	105.66	167.12	510.28	0.75206	undefined	undefined	supercritical
615.60	39.300	13.370	0.074795	33.759	36.699	72.663	105.67	166.99	511.22	0.74760	undefined	undefined	supercritical
615.60	39.400	13.389	0.074690	33.744	36.686	72.631	105.67	166.87	512.16	0.74319	undefined	undefined	supercritical
615.60	39.500	13.407	0.074585	33.728	36.674	72.599	105.67	166.74	513.10	0.73881	undefined	undefined	supercritical
615.60	39.600	13.426	0.074482	33.712	36.662	72.567	105.68	166.61	514.03	0.73447	undefined	undefined	supercritical
615.60	39.700	13.445	0.074379	33.697	36.650	72.535	105.68	166.49	514.96	0.73016	undefined	undefined	supercritical
615.60	39.800	13.463	0.074277	33.681	36.637	72.503	105.68	166.36	515.90	0.72589	undefined	undefined	supercritical
615.60	39.900	13.482	0.074175	33.666	36.625	72.472	105.69	166.24	516.83	0.72165	undefined	undefined	supercritical
615.60	40.000	13.500	0.074074	33.650	36.613	72.440	105.69	166.11	517.76	0.71745	undefined	undefined	supercritical
615.60	40.100	13.518	0.073974	33.635	36.602	72.409	105.69	165.99	518.68	0.71328	undefined	undefined	supercritical
615.60	40.200	13.536	0.073875	33.620	36.590	72.378	105.70	165.87	519.61	0.70915	undefined	undefined	supercritical
615.60	40.300	13.554	0.073776	33.605	36.578	72.347	105.70	165.75	520.53	0.70504	undefined	undefined	supercritical
615.60	40.400	13.573	0.073678	33.590	36.566	72.316	105.70	165.63	521.46	0.70097	undefined	undefined	supercritical
615.60	40.500	13.590	0.073581	33.575	36.555	72.285	105.70	165.51	522.38	0.69694	undefined	undefined	supercritical
